2.1,-0.7,-1.9,-1.6,-4.7,4.5,
2.1,-0.7,-1.9,-1.6,-4.7,4.5,
2.1,-0.699996,-1.9,-1.6,-4.7,4.5,
2.1,-0.699996,-1.9,-1.6,-4.7,4.5,
2.1,-0.699996,-1.9,-1.6,-4.7,4.5,
2.1,-0.699996,-1.9,-1.6,-4.7,4.5,
2.1,-0.699996,-1.9,-1.6,-4.7,4.5,
2.1,-0.699996,-1.9,-1.6,-4.7,4.5,
2.1,-0.699995,-1.9,-1.6,-4.70001,4.5,
2.09939,-0.700607,-1.89999,-1.59999,-4.698,4.5,
2.09939,-0.700607,-1.89999,-1.59999,-4.698,4.5,
2.09939,-0.700603,-1.89999,-1.59999,-4.698,4.5,
2.09939,-0.700603,-1.89999,-1.59999,-4.698,4.5,
2.09939,-0.700603,-1.89999,-1.59999,-4.698,4.5,
2.09939,-0.700603,-1.89999,-1.59999,-4.698,4.5,
2.09939,-0.700603,-1.89999,-1.59999,-4.698,4.5,
2.09939,-0.700603,-1.89999,-1.59999,-4.698,4.5,
2.09939,-0.700602,-1.89999,-1.59999,-4.69801,4.5,
2.09877,-0.701219,-1.89998,-1.59998,-4.69599,4.50001,
2.09877,-0.701219,-1.89998,-1.59998,-4.69599,4.50001,
2.09877,-0.701214,-1.89998,-1.59998,-4.696,4.50001,
2.09877,-0.701214,-1.89998,-1.59998,-4.696,4.50001,
2.09877,-0.701214,-1.89998,-1.59998,-4.696,4.50001,
2.09877,-0.701214,-1.89998,-1.59998,-4.696,4.50001,
2.09877,-0.701214,-1.89998,-1.59998,-4.696,4.50001,
2.09877,-0.701214,-1.89998,-1.59998,-4.696,4.50001,
2.09877,-0.701213,-1.89998,-1.59998,-4.696,4.50001,
2.09815,-0.701833,-1.89997,-1.59997,-4.69397,4.50001,
2.09815,-0.701833,-1.89997,-1.59997,-4.69398,4.50001,
2.09815,-0.701829,-1.89997,-1.59997,-4.69398,4.50001,
2.09815,-0.701829,-1.89997,-1.59997,-4.69398,4.50001,
2.09815,-0.701829,-1.89997,-1.59997,-4.69398,4.50001,
2.09815,-0.701829,-1.89997,-1.59997,-4.69398,4.50001,
2.09815,-0.701829,-1.89997,-1.59997,-4.69398,4.50001,
2.09815,-0.701829,-1.89997,-1.59997,-4.69398,4.50001,
2.09815,-0.701828,-1.89997,-1.59997,-4.69398,4.50001,
2.09753,-0.702452,-1.89996,-1.59996,-4.69195,4.50002,
2.09753,-0.702452,-1.89996,-1.59996,-4.69195,4.50002,
2.09753,-0.702448,-1.89996,-1.59996,-4.69195,4.50002,
2.09753,-0.702448,-1.89996,-1.59996,-4.69195,4.50002,
2.09753,-0.702447,-1.89996,-1.59996,-4.69195,4.50002,
2.09753,-0.702447,-1.89996,-1.59996,-4.69195,4.50002,
2.09753,-0.702447,-1.89996,-1.59996,-4.69195,4.50002,
2.09753,-0.702447,-1.89996,-1.59996,-4.69195,4.50002,
2.09753,-0.702446,-1.89996,-1.59996,-4.69195,4.50002,
2.0969,-0.703074,-1.89995,-1.59995,-4.68991,4.50002,
2.0969,-0.703074,-1.89995,-1.59995,-4.68991,4.50002,
2.0969,-0.70307,-1.89995,-1.59995,-4.68991,4.50002,
2.0969,-0.70307,-1.89995,-1.59995,-4.68991,4.50002,
2.0969,-0.70307,-1.89995,-1.59995,-4.68991,4.50002,
2.0969,-0.703069,-1.89995,-1.59995,-4.68991,4.50002,
2.0969,-0.703069,-1.89995,-1.59995,-4.68991,4.50002,
2.0969,-0.703069,-1.89995,-1.59995,-4.68991,4.50002,
2.0969,-0.703068,-1.89995,-1.59995,-4.68992,4.50002,
2.09627,-0.7037,-1.89995,-1.59995,-4.68786,4.50002,
2.09627,-0.7037,-1.89995,-1.59995,-4.68786,4.50002,
2.09627,-0.703695,-1.89995,-1.59995,-4.68787,4.50002,
